,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,INC,CPI(M),IJK,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,285,294,56,3,199,23,40
1,377,360,71,23,82,25,50
2,359,452,66,1,6,11,13
3,224,220,57,3,14,8,15
4,418,229,56,1,33,10,18
5,291,296,56,8,51,17,27
6,250,239,59,8,58,37,32
7,363,277,80,14,38,23,28
8,337,274,75,11,34,33,30
9,390,379,79,7,38,12,32
10,295,261,58,9,23,22,26
11,312,293,45,7,26,14,27
12,421,325,71,17,37,42,35
13,404,381,112,8,41,45,24
14,357,375,87,16,42,27,31
15,297,311,81,17,33,29,17
16,280,359,66,11,33,25,21
17,334,253,40,16,26,34,19
18,354,407,86,10,35,34,29
19,213,226,48,5,34,17,12
20,226,210,27,4,35,11,16
21,328,303,83,15,42,27,34
22,210,170,31,7,19,19,13
23,325,281,64,8,39,17,20
24,304,256,49,11,39,31,27
25,392,293,78,17,42,29,29
26,441,189,45,2,15,18,28
27,330,222,83,8,23,16,34
28,525,372,62,4,21,6,19
29,254,423,58,1,11,10,35
30,172,128,33,5,25,11,21
31,239,260,46,25,28,23,49
32,170,144,45,16,16,21,99
33,90,111,38,19,20,10,23
34,275,307,74,21,26,16,34
35,338,431,50,2,16,9,38
36,370,406,63,25,26,18,36
37,244,218,67,18,23,11,30
38,252,232,74,16,20,21,32
39,357,357,106,21,43,22,34
40,33,63,20,2,7,4,13
41,299,301,95,13,22,16,31
42,155,265,106,38,43,23,37
43,219,233,74,36,38,14,69
44,189,177,66,22,24,11,40
45,266,250,86,28,44,16,71
46,158,150,48,8,26,22,60
47,365,371,35,6,14,1,21
48,139,193,28,13,33,12,32
49,254,276,16,3,24,4,20
50,288,198,34,10,54,16,11
51,257,266,52,12,44,24,24
52,388,245,52,20,262,16,30
53,265,323,54,7,21,14,30
54,369,380,45,5,201,10,22
55,413,327,56,6,56,39,22
56,251,203,37,5,20,25,21
57,222,194,50,4,42,24,19
58,205,227,75,10,38,23,23
59,197,162,36,12,45,22,15
60,221,246,55,9,37,14,16
61,279,288,55,23,72,31,25
62,258,340,56,16,43,18,21
63,174,214,45,10,36,10,28
64,212,239,66,13,59,22,22
65,141,229,63,19,56,29,26
66,178,182,49,14,54,16,14
67,149,183,61,7,45,14,16
68,208,249,28,16,79,13,21
69,184,201,32,9,36,20,15
70,230,205,20,4,48,2,17
71,363,320,62,26,64,22,35
72,202,183,34,8,27,13,22
73,272,251,54,10,78,13,19
74,199,287,36,5,25,9,25
75,388,174,38,1,195,18,20
76,347,191,45,4,293,16,31
77,258,165,28,5,463,11,24
78,303,251,62,10,100,20,24
79,451,299,71,7,157,13,25
80,321,164,56,4,81,13,15
81,238,227,79,15,148,14,23
82,288,291,50,1,92,15,19
83,354,347,62,7,223,28,36
84,243,232,42,9,98,18,20
85,241,187,32,7,105,26,18
86,168,148,43,4,78,19,18
87,202,167,48,9,42,5,15
88,255,218,49,5,61,19,25
89,229,172,47,3,82,11,17
90,354,264,71,4,36,13,36
91,309,112,36,9,31,4,6
92,310,159,37,7,27,7,14
93,190,156,29,5,21,6,25
94,412,219,40,18,25,20,33
95,372,260,40,12,46,40,27
96,281,295,51,7,47,16,17
97,331,309,34,7,45,19,24
98,292,157,53,5,36,13,26
99,220,116,42,1,17,16,6
100,350,349,93,2,48,14,35
101,336,260,61,8,67,11,23
102,345,250,74,7,64,16,22
103,371,239,41,8,37,11,25
104,421,304,69,5,75,22,23
105,286,178,49,2,30,6,15
106,208,220,50,6,26,9,18
107,247,156,74,2,42,11,12
108,263,175,100,7,52,14,24
109,322,205,30,4,68,13,15
110,216,176,47,1,40,17,16
111,264,173,52,2,87,8,26
112,387,214,48,7,66,11,26
113,341,236,45,8,44,21,28
114,227,228,17,0,211,3,16
115,216,135,16,2,88,12,8
116,312,207,41,2,29,17,7
117,329,174,67,3,38,8,19
118,316,195,33,10,48,13,24
119,299,213,49,4,28,11,23
120,359,242,63,10,56,39,27
121,524,294,65,31,95,29,44
122,373,295,51,10,67,20,28
123,324,197,32,1,44,13,24
124,532,344,69,12,119,21,36
125,311,345,64,11,54,18,38
126,304,265,44,6,20,17,24
127,309,207,33,5,24,17,20
128,293,174,27,9,28,14,22
129,266,204,45,5,14,14,18
130,362,363,50,2,3,7,10
131,492,567,50,0,11,5,21
132,400,299,86,5,44,27,31
133,346,267,58,8,51,26,23
134,454,332,71,5,51,27,34
135,458,301,45,4,36,33,32
136,343,311,62,9,31,15,23
137,212,255,24,3,40,10,23
138,275,235,44,7,18,12,11
139,236,199,59,4,24,8,15
140,196,232,38,4,15,15,7
141,378,278,95,4,7,15,15
142,216,225,53,8,33,11,13
143,231,345,44,15,30,32,27
144,232,247,46,9,27,22,16
145,152,194,29,6,19,11,13
146,459,359,83,18,64,26,35
147,288,382,55,14,50,30,32
148,291,305,60,12,30,9,21
149,305,413,81,22,57,28,34
150,277,288,68,5,107,15,23
151,342,376,57,16,54,21,46
152,304,225,52,18,42,5,27
153,366,287,49,17,108,22,20
154,311,263,64,19,71,15,28
155,240,326,86,31,60,31,46
156,290,225,71,6,53,16,20
157,327,218,44,15,60,15,22
158,400,335,69,28,95,20,24
159,265,201,44,27,67,18,25
160,242,159,49,21,45,9,26
161,198,183,31,7,39,20,25
162,359,291,82,6,78,22,30
163,386,354,75,8,95,28,47
164,253,196,42,13,56,23,30
165,215,190,39,7,49,12,9
166,256,207,41,36,49,19,24
167,253,215,44,14,48,8,19
168,314,342,59,31,50,24,43
169,289,352,61,18,33,16,30
170,161,130,32,15,21,9,28
171,285,292,73,45,65,24,50
172,251,214,49,8,14,14,20
173,457,576,38,2,2,6,45
174,165,193,36,5,6,8,15
175,267,105,91,2,8,2,15
176,287,223,65,4,18,9,27
177,203,164,25,6,16,4,29
178,365,247,39,2,7,3,21
179,380,420,48,3,22,26,40
180,269,392,57,15,34,20,31
181,219,275,62,5,31,15,24
182,304,334,67,9,27,21,33
183,224,290,37,9,26,11,28
184,306,379,53,23,35,17,34
185,349,286,67,11,26,9,33
186,329,259,59,3,36,13,19
187,259,187,39,4,41,33,25
188,294,221,42,4,40,4,20
189,463,384,66,8,84,14,37
190,226,268,33,7,62,14,22
191,333,297,41,5,79,14,28
192,235,259,47,10,145,16,16
193,301,207,28,4,105,10,13
194,326,271,42,2,100,20,16
195,266,355,50,26,107,17,44
196,284,343,50,25,60,31,42
197,185,209,32,31,20,26,15
198,165,165,28,11,32,32,19
199,331,262,46,51,39,33,41
200,306,278,74,65,47,45,49
201,249,195,41,8,180,14,19
202,176,182,25,30,46,10,33
203,242,188,52,28,31,13,37
204,275,261,34,6,149,15,22
205,263,177,44,26,139,11,17
206,420,343,65,37,101,30,29
207,492,338,95,8,85,29,36
208,420,202,64,1,52,18,24
209,310,207,53,7,46,16,24
210,212,115,33,2,28,14,20
211,437,333,122,14,81,34,35
212,172,155,30,6,49,12,12
213,272,149,35,4,37,8,20
