,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,VCK,BJP,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,326,267,118,8,176,1,22
1,159,136,25,4,127,1,8
2,138,87,14,4,531,3,11
3,104,78,24,5,558,3,20
4,85,38,11,1,391,3,13
5,240,113,60,11,355,1,29
6,169,178,12,1,288,2,15
7,82,49,24,1,500,2,14
8,270,127,258,6,178,1,28
9,210,211,47,8,257,7,34
10,213,71,128,3,170,1,10
11,247,54,77,5,124,1,21
12,176,97,19,1,545,2,16
13,134,140,26,3,503,2,31
14,131,90,4,3,274,0,7
15,384,264,10,11,256,2,20
16,237,115,52,7,238,1,14
17,182,147,44,6,109,11,16
18,316,231,28,11,37,2,13
19,285,262,30,7,209,2,25
20,184,313,7,2,137,2,17
21,260,155,11,6,430,3,24
22,193,106,13,5,514,0,16
23,232,200,19,1,264,1,9
24,210,122,313,4,59,1,30
25,258,359,41,13,51,1,24
26,240,260,4,3,25,3,12
27,410,262,35,4,123,3,18
28,267,181,541,13,0,4,44
29,139,137,30,9,53,4,11
30,46,66,5,3,548,4,13
31,167,69,183,8,369,4,31
32,242,174,17,6,429,0,26
33,175,122,98,8,311,5,19
34,54,36,10,2,369,1,10
35,310,319,12,7,129,3,15
36,276,208,318,8,26,4,36
37,179,102,18,5,565,2,18
38,314,96,28,7,232,1,15
39,88,51,145,3,36,0,15
40,152,101,27,1,40,2,12
41,230,209,45,9,492,6,57
42,48,98,5,3,422,0,17
43,297,348,9,10,25,5,64
44,306,208,81,6,21,1,19
45,279,304,147,13,2,1,68
46,188,193,37,4,11,1,23
47,96,83,505,3,2,2,34
48,16,39,480,0,126,2,12
49,210,224,15,3,27,4,21
50,531,328,9,10,73,1,33
51,170,85,627,3,1,0,34
52,123,90,495,4,2,0,32
53,142,143,478,9,263,3,45
54,292,246,5,5,32,7,27
55,131,169,5,2,227,3,19
56,171,225,358,4,8,0,19
57,230,161,8,4,3,1,14
58,481,371,28,10,69,3,41
59,221,305,96,9,9,2,38
60,98,67,660,5,0,2,49
61,228,217,38,5,49,2,40
62,221,182,1,8,1,1,32
63,320,467,27,19,29,3,34
64,509,128,21,10,17,2,29
65,274,296,332,5,0,0,22
66,226,93,43,1,5,0,14
67,205,212,134,6,25,2,35
68,185,214,17,6,3,2,45
69,258,294,44,5,9,4,41
70,224,530,14,8,6,2,78
71,208,224,19,3,24,4,50
72,395,519,31,11,32,2,46
73,222,211,39,7,11,5,15
74,53,90,468,2,1,1,14
75,85,41,272,3,1,1,11
76,435,316,11,9,24,3,43
77,196,202,63,5,12,1,17
78,37,37,441,1,0,1,9
79,452,206,14,3,5,0,29
80,97,102,522,3,0,1,26
81,28,85,305,0,0,0,7
82,92,140,77,1,0,0,35
83,203,254,462,8,10,2,22
84,357,265,69,6,118,0,22
85,417,215,207,11,3,4,82
86,336,282,8,6,38,1,20
87,113,89,346,0,1,0,10
88,96,87,331,6,5,0,15
89,265,299,86,4,8,1,54
90,340,202,53,6,24,3,81
91,274,146,411,3,4,0,53
92,221,197,26,14,126,2,24
93,195,226,15,5,63,4,33
94,210,114,550,8,144,1,39
95,228,255,23,7,57,3,36
96,147,104,17,2,64,2,48
97,281,237,71,8,34,2,22
98,127,68,222,4,1,1,16
99,168,98,135,4,16,0,12
100,195,189,429,8,57,4,33
101,182,117,3,6,1,1,96
102,9,16,317,0,0,0,6
103,74,55,593,1,1,0,18
104,46,49,711,0,1,0,12
105,271,212,70,6,13,1,38
106,91,63,43,3,218,4,18
107,403,224,43,8,16,1,55
108,348,293,40,9,13,4,48
109,79,119,7,0,35,1,50
110,271,211,126,5,15,1,22
111,165,92,10,2,96,1,17
112,273,243,13,12,79,0,57
113,251,415,67,6,16,0,24
114,140,136,332,4,83,2,55
115,63,48,16,4,162,3,4
116,205,121,11,4,268,2,32
117,111,69,25,2,382,2,14
118,488,188,53,11,202,3,75
119,102,135,93,7,153,3,18
120,111,73,325,5,33,0,31
121,245,147,120,6,9,2,8
122,300,116,54,5,10,1,16
123,69,93,396,2,1,1,6
124,78,71,5,3,152,1,5
125,337,269,13,13,85,2,54
126,139,123,13,13,69,2,4
127,361,288,25,12,66,2,27
128,174,263,298,2,164,2,50
129,128,296,77,5,15,5,33
130,242,96,340,8,8,0,36
131,210,81,216,5,9,0,36
132,230,254,368,8,71,3,57
133,187,163,317,7,90,1,51
134,22,13,0,0,297,0,5
135,267,257,339,6,12,2,83
136,168,126,181,9,124,1,26
137,170,180,431,5,66,1,22
