,AIADMK+,DMK,PWF,NDA,PMK,NTK,Others
0,ADMK,DMK,DMDK,,PMK,NTK,"['Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others', 'Others']"
0,416,261,27,0,1,0,11
1,245,492,33,0,1,5,16
2,382,437,38,0,21,13,46
3,149,302,32,0,4,6,13
4,310,293,47,0,22,1,19
5,329,355,55,0,11,9,42
6,365,253,27,0,12,9,20
7,254,193,35,0,15,14,45
8,345,246,20,0,37,8,36
9,405,324,33,0,11,10,24
10,196,197,35,0,20,24,32
11,133,170,26,0,5,17,33
12,208,253,37,0,24,12,48
13,273,389,44,0,20,6,20
14,66,117,27,0,4,12,26
15,190,377,44,0,21,27,64
16,199,346,34,0,7,5,33
17,188,314,53,0,1,4,32
18,335,428,49,0,7,24,61
19,387,337,50,0,13,4,39
20,317,502,29,0,17,14,54
21,318,227,42,0,49,1,28
22,130,243,30,0,87,7,20
23,210,255,31,0,6,6,24
24,236,296,29,0,5,3,30
25,399,396,44,0,10,14,45
26,241,249,20,0,13,4,26
27,280,232,17,0,6,9,32
28,299,317,38,0,16,2,67
29,306,360,23,0,11,7,38
30,246,303,19,0,1,3,45
31,225,192,14,0,4,5,19
32,382,297,29,0,19,12,69
33,192,139,17,0,21,1,29
34,265,243,17,0,7,5,55
35,410,282,50,0,11,8,44
36,296,302,25,0,4,1,62
37,149,182,27,0,11,21,26
38,257,339,49,0,7,4,28
39,192,186,28,0,12,6,24
40,212,273,28,0,11,7,23
41,168,203,30,0,7,10,46
42,212,199,22,0,6,5,24
43,154,214,28,0,27,5,33
44,197,203,23,0,20,8,36
45,153,170,20,0,15,11,89
46,110,152,21,0,6,7,27
47,234,273,39,0,14,14,60
48,246,226,21,0,23,10,95
49,263,231,35,0,18,6,84
50,146,131,28,0,9,14,57
51,341,213,28,0,16,17,97
52,307,133,28,0,24,10,142
53,286,233,49,0,29,20,71
54,198,136,16,0,14,9,53
55,106,156,13,0,15,13,44
56,190,192,22,0,13,12,44
57,197,133,15,0,14,14,67
58,227,230,24,0,30,19,69
59,122,110,27,0,14,10,44
60,122,118,19,0,12,11,63
61,321,259,32,0,32,12,121
62,121,172,18,0,24,18,59
63,145,119,20,0,10,15,65
64,107,111,6,0,10,10,61
65,128,290,31,0,18,10,37
66,163,187,28,0,22,11,71
67,216,177,16,0,10,6,38
68,149,152,14,0,12,10,35
69,180,253,36,0,14,11,43
70,190,291,29,0,8,10,60
71,133,132,19,0,6,1,10
72,326,555,79,0,7,8,47
73,220,274,45,0,9,30,80
74,252,310,37,0,11,4,44
75,265,369,52,0,3,11,27
76,370,381,57,0,8,14,39
77,130,213,27,0,5,16,54
78,183,239,38,0,10,18,47
79,211,208,58,0,19,8,41
80,243,234,66,0,18,10,58
81,194,171,31,0,12,15,41
82,194,142,29,0,10,2,27
83,174,171,56,0,15,8,36
84,448,388,38,0,8,13,38
85,246,291,39,0,18,7,51
86,208,266,37,0,14,4,30
87,284,358,47,0,10,5,60
88,190,469,47,0,18,11,46
89,193,430,29,0,7,19,41
90,181,252,29,0,31,29,85
91,133,182,28,0,26,18,81
92,295,315,45,0,29,19,63
93,111,165,34,0,11,8,38
94,196,193,25,0,18,10,50
95,226,336,63,0,47,20,77
96,243,328,42,0,17,15,80
97,185,300,49,0,27,31,58
98,180,304,59,0,28,14,41
99,240,333,44,0,35,26,52
100,219,214,42,0,52,7,10
101,170,207,24,0,22,7,22
102,355,336,50,0,15,18,28
103,281,308,51,0,16,20,20
104,245,324,34,0,33,17,44
105,372,282,62,0,41,22,45
106,323,360,61,0,38,19,58
107,270,330,16,0,40,8,21
108,275,266,29,0,19,27,17
109,163,208,66,0,17,21,21
110,193,213,32,0,15,11,18
111,133,291,53,0,41,17,48
112,210,337,32,0,74,26,61
113,185,205,28,0,49,7,36
114,130,261,32,0,28,15,40
115,180,268,36,0,10,6,23
116,229,223,26,0,25,5,15
117,210,257,19,0,22,7,35
118,240,399,41,0,18,8,35
119,145,245,16,0,14,7,36
120,235,262,29,0,6,11,24
121,327,297,26,0,3,14,9
122,263,186,19,0,4,20,18
123,186,381,38,0,14,17,33
124,101,272,32,0,7,9,27
125,129,300,39,0,9,6,18
126,149,163,38,0,20,14,59
127,435,311,22,0,5,7,44
128,326,308,42,0,23,18,61
129,188,264,37,0,18,10,38
130,208,260,33,0,20,8,35
131,210,205,14,0,21,3,50
132,186,236,31,0,17,9,40
133,364,382,46,0,82,16,56
134,197,310,22,0,26,5,17
135,217,270,31,0,36,8,26
136,243,318,46,0,30,14,49
137,344,341,44,0,100,14,45
138,282,354,84,0,52,26,70
139,318,242,26,0,10,6,17
140,290,261,30,0,6,6,27
141,180,263,47,0,102,16,76
142,61,82,19,0,31,1,10
143,146,176,16,0,72,6,23
144,157,197,16,0,123,13,22
145,184,192,31,0,25,10,106
146,172,193,28,0,27,13,88
147,199,250,21,0,11,18,71
148,179,215,31,0,30,10,56
149,163,188,50,0,25,24,90
150,159,230,30,0,28,22,66
151,244,270,34,0,20,8,39
152,280,296,65,0,50,16,63
153,207,283,30,0,20,19,45
154,308,237,20,0,9,13,41
155,315,311,34,0,4,6,20
156,163,201,34,0,17,21,50
157,384,254,67,0,6,5,25
158,308,320,58,0,29,13,32
159,199,309,56,0,38,29,74
160,181,230,49,0,36,28,79
161,161,215,41,0,18,8,47
162,211,329,51,0,26,19,33
163,86,94,10,0,3,0,6
164,198,123,10,0,0,1,9
165,223,195,30,0,6,16,49
166,267,244,41,0,7,7,65
167,207,269,37,0,13,9,21
168,201,217,51,0,20,33,84
169,248,192,38,0,18,16,107
170,207,196,26,0,17,19,71
171,140,99,20,0,20,4,59
172,147,122,25,0,10,10,54
173,323,170,52,0,25,11,61
174,242,227,47,0,24,20,58
175,128,85,16,0,14,13,41
176,117,132,24,0,12,10,50
177,153,129,39,0,16,16,64
178,233,135,26,0,16,17,54
179,202,116,19,0,3,10,44
180,190,145,22,0,7,6,53
181,182,200,32,0,10,5,59
182,233,169,36,0,6,12,59
183,159,128,21,0,6,12,21
184,209,148,25,0,5,10,24
185,170,159,13,0,12,6,21
186,202,105,15,0,5,6,28
187,286,161,21,0,10,7,32
188,266,152,16,0,5,0,28
189,206,205,34,0,15,8,35
190,174,105,20,0,10,9,39
191,229,156,25,0,8,12,123
192,147,138,29,0,16,7,56
193,333,351,61,0,14,5,22
194,193,203,35,0,4,10,67
195,317,400,28,0,8,13,34
196,235,222,30,0,18,13,80
197,189,187,21,0,16,9,51
198,219,249,47,0,10,10,40
199,429,248,30,0,28,9,40
200,290,207,26,0,11,5,20
201,207,111,16,0,6,9,22
202,265,217,35,0,11,14,33
203,200,196,26,0,12,13,64
204,190,200,37,0,12,15,85
205,209,164,34,0,14,30,95
206,186,272,33,0,35,10,61
207,250,206,32,0,15,27,75
208,314,168,30,0,21,8,34
209,194,159,24,0,12,7,39
210,246,360,44,0,23,23,59
211,265,392,46,0,29,30,73
212,155,218,49,0,10,11,63
213,186,341,47,0,18,20,88
214,94,201,33,0,11,16,12
215,108,152,24,0,19,10,41
216,190,288,44,0,25,17,40
217,161,308,54,0,42,27,75
218,186,188,44,0,9,19,66
219,143,141,34,0,23,16,104
220,142,290,59,0,27,18,60
221,157,208,27,0,26,10,43
222,209,256,51,0,22,36,41
223,270,495,66,0,42,11,40
224,221,289,27,0,26,26,64
225,168,254,26,0,11,21,53
226,140,255,36,0,11,20,46
227,191,294,24,0,6,6,103
228,126,298,41,0,7,10,67
229,157,267,19,0,16,26,53
230,130,157,38,0,24,18,66
231,148,198,34,0,9,35,65
232,209,193,28,0,17,21,86
233,245,302,64,0,20,21,94
234,196,308,47,0,21,29,80
235,231,215,43,0,21,19,101
236,165,162,35,0,15,24,69
237,161,216,47,0,4,3,17
238,153,163,30,0,3,4,12
239,161,224,29,0,21,12,41
240,130,143,13,0,12,12,60
241,165,224,30,0,16,9,42
242,236,260,29,0,13,8,34
243,175,261,31,0,22,26,48
244,156,243,44,0,32,33,94
245,285,391,62,0,4,8,48
246,172,277,46,0,25,20,86
247,195,305,25,0,12,17,82
248,232,244,34,0,21,18,81
249,179,157,20,0,22,12,95
250,182,250,31,0,19,14,65
251,202,215,28,0,26,18,50
252,220,259,54,0,18,16,47
253,206,340,47,0,19,13,44
254,216,326,50,0,26,6,45
255,184,204,44,0,13,7,18
256,136,158,34,0,16,16,56
257,214,262,36,0,21,12,41
258,195,252,43,0,33,7,20
259,246,348,44,0,39,5,25
260,145,217,25,0,7,5,20
261,115,210,48,0,24,6,24
262,129,219,30,0,11,3,18
263,127,151,26,0,9,10,22
264,154,184,38,0,32,9,11
265,183,187,36,0,19,7,26
266,183,308,47,0,16,7,7
267,165,202,28,0,16,10,13
268,240,217,37,0,12,3,13
269,258,245,27,0,27,7,30
270,226,294,45,0,11,12,29
271,222,263,44,0,13,5,23
272,244,253,46,0,15,5,36
273,248,390,45,0,12,4,25
274,269,200,40,0,12,8,75
275,186,162,30,0,12,14,38
276,218,221,34,0,18,20,39
277,239,219,51,0,31,24,47
278,160,232,48,0,8,12,40
279,178,190,22,0,16,10,66
280,163,223,35,0,26,24,42
281,177,118,24,0,6,6,60
282,198,120,33,0,8,13,58
283,184,205,38,0,15,12,37
284,181,158,47,0,17,11,49
285,122,147,33,0,22,13,32
286,124,156,22,0,19,13,38
287,135,196,34,0,11,11,31
288,169,238,43,0,29,13,45
289,211,317,45,0,15,30,54
290,173,290,61,0,20,28,71
291,178,314,50,0,14,23,36
292,142,328,46,0,16,7,41
293,424,286,42,0,10,15,20
294,181,304,43,0,15,12,46
295,167,266,32,0,14,5,31
296,200,285,34,0,15,23,43
297,173,252,34,0,9,9,34
298,177,192,29,0,12,13,30
299,132,190,38,0,17,6,39
300,156,191,34,0,17,20,53
301,160,262,48,0,12,28,46
302,170,254,52,0,34,18,65
303,159,489,15,0,17,3,26
304,129,239,34,0,11,3,12
305,150,251,15,0,6,2,18
306,156,139,35,0,4,5,30
307,135,160,38,0,21,16,40
308,250,138,38,0,11,17,34
309,244,112,29,0,22,18,104
310,140,169,43,0,23,15,29
311,140,186,38,0,13,10,51
312,207,188,41,0,16,10,74
313,167,165,20,0,8,14,59
314,103,111,23,0,25,11,30
315,179,181,42,0,17,6,54
316,195,133,51,0,6,2,23
317,213,159,31,0,20,1,26
318,213,265,43,0,30,18,56
319,189,236,30,0,34,22,56
320,185,369,53,0,17,13,19
321,233,302,53,0,46,18,51
322,221,221,51,0,39,31,63
323,263,242,37,0,34,20,67
324,274,200,53,0,17,12,42
325,223,300,47,0,31,13,49
326,260,328,60,0,30,10,29
327,206,210,38,0,24,3,16
328,242,199,40,0,36,5,25
329,182,250,31,0,10,2,11
330,147,179,33,0,23,17,29
331,177,180,29,0,25,3,10
332,172,213,36,0,15,4,14
333,206,222,29,0,17,7,23
334,140,132,31,0,23,20,63
335,245,161,33,0,15,7,69
336,193,172,21,0,17,3,39
337,194,171,45,0,15,2,41
338,216,391,52,0,12,8,30
339,154,251,56,0,12,14,33
340,210,290,28,0,26,1,36
341,167,316,37,0,15,3,19
342,277,338,49,0,16,16,26
343,275,346,38,0,17,6,43
344,184,325,34,0,12,13,28
345,201,270,24,0,11,17,38
346,210,338,47,0,15,10,49
347,202,382,54,0,20,15,33
348,249,211,37,0,0,0,10
349,230,173,41,0,15,6,28
350,117,193,35,0,22,11,34
